,time,pop,cruise,lat,lon,abundance,Qc_hour
176,2019-04-18 11:00:00+00:00,prochloro,KM1906,41.599245,202.0773,0.9272192366181246,0.0770878667
177,2019-04-18 12:00:00+00:00,prochloro,KM1906,41.601310526315785,202.08237368421047,0.9982239103465044,0.0722546683157894
178,2019-04-18 13:00:00+00:00,prochloro,KM1906,41.60230000000001,202.08451666666667,0.8030011909758156,0.0798710669166666
179,2019-04-18 16:00:00+00:00,prochloro,KM1906,41.60755555555556,202.0996,1.2176788910138807,0.0773776178888888
180,2019-04-18 17:00:00+00:00,prochloro,KM1906,41.606095,202.10878,0.9723948892012072,0.078190537875
181,2019-04-18 18:00:00+00:00,prochloro,KM1906,41.60446666666667,202.11315,0.9270277055273968,0.0759827448333333
182,2019-04-18 19:00:00+00:00,prochloro,KM1906,41.600541176470585,202.07071764705884,0.7854059030107186,0.0772995501470588
183,2019-04-18 20:00:00+00:00,prochloro,KM1906,41.600194736842106,202.0534947368421,0.9164335254557552,0.080296079868421
184,2019-04-18 21:00:00+00:00,prochloro,KM1906,41.591425,202.11252,0.6307492561700778,0.078170439125
185,2019-04-18 22:00:00+00:00,prochloro,KM1906,41.564115,202.09451,0.9793831779466547,0.075374564275
186,2019-04-18 23:00:00+00:00,prochloro,KM1906,41.41534736842105,202.0040947368421,1.4261575396512531,0.0791025897368421
187,2019-04-19 00:00:00+00:00,prochloro,KM1906,41.229695,201.99987,1.632903409123598,0.08129849415
188,2019-04-19 01:00:00+00:00,prochloro,KM1906,41.04401052631579,201.99972631578947,1.979824047544766,0.0819941116842105
189,2019-04-19 02:00:00+00:00,prochloro,KM1906,40.87393888888889,201.99979444444443,2.4663355478378985,0.0817660944444444
190,2019-04-19 03:00:00+00:00,prochloro,KM1906,40.66788666666666,202.0003933333333,3.755745845895517,0.0798517661333333
191,2019-04-19 04:00:00+00:00,prochloro,KM1906,40.511966666666666,202.0023111111111,4.162461043236959,0.0801370491666666
192,2019-04-19 05:00:00+00:00,prochloro,KM1906,40.34404705882353,201.99994117647057,4.721347404470767,0.0761996091470588
193,2019-04-19 06:00:00+00:00,prochloro,KM1906,40.1748,202.00073,5.595977483395639,0.0777233952
194,2019-04-19 07:00:00+00:00,prochloro,KM1906,40.009155,202.00044,4.683207519177702,0.078477361925
195,2019-04-19 08:00:00+00:00,prochloro,KM1906,39.84568421052632,202.0006210526316,4.926880474240025,0.0750262675263157
196,2019-04-19 09:00:00+00:00,prochloro,KM1906,39.685085,202.00041,4.016409141230272,0.0747374228999999
197,2019-04-19 10:00:00+00:00,prochloro,KM1906,39.51767368421052,202.0001894736842,4.278385567076777,0.0745474419736842
198,2019-04-19 11:00:00+00:00,prochloro,KM1906,39.34275,202.00009,4.727503653654618,0.07243067835
199,2019-04-19 12:00:00+00:00,prochloro,KM1906,39.15561111111112,202.00015,4.370852021395587,0.0720877969166666
200,2019-04-19 13:00:00+00:00,prochloro,KM1906,38.962410526315786,202.0002263157895,4.759470254268104,0.0720875446578947
201,2019-04-19 14:00:00+00:00,prochloro,KM1906,38.76716363636364,202.0032181818182,6.099033587219836,0.0714216169999999
202,2019-04-19 15:00:00+00:00,prochloro,KM1906,38.63715714285714,202.0058857142857,6.732034511667412,0.0690925232142857
203,2019-04-19 18:00:00+00:00,prochloro,KM1906,37.90065,202.00065,25.69343509830395,0.063390923
204,2019-04-19 19:00:00+00:00,prochloro,KM1906,37.79723157894737,202.00037894736843,20.627689688938325,0.062838393368421
205,2019-04-19 20:00:00+00:00,prochloro,KM1906,37.62611578947369,202.00003157894736,14.904160713496594,0.063602767868421
206,2019-04-19 21:00:00+00:00,prochloro,KM1906,37.43803157894737,201.9998421052632,16.928993970741132,0.0629996751052631
207,2019-04-19 22:00:00+00:00,prochloro,KM1906,37.300428571428576,201.9999571428572,20.97315291837409,0.0611572318214285
208,2019-04-19 23:00:00+00:00,prochloro,KM1906,37.11821111111111,202.0000333333333,24.01215495007133,0.0650434923888888
209,2019-04-20 00:00:00+00:00,prochloro,KM1906,36.999453333333335,201.9997733333333,60.40479731902943,0.0664464727333333
210,2019-04-20 01:00:00+00:00,prochloro,KM1906,36.99958947368421,202.00008421052632,55.37784275420972,0.0657030491578947
211,2019-04-20 02:00:00+00:00,prochloro,KM1906,36.999625,202.00049,58.00065937197051,0.066186868825
212,2019-04-20 03:00:00+00:00,prochloro,KM1906,36.99974,201.99994,65.8871777264855,0.0655997523
213,2019-04-20 04:00:00+00:00,prochloro,KM1906,36.9999,201.99915,61.38030299698943,0.069916441525
214,2019-04-20 05:00:00+00:00,prochloro,KM1906,36.99975,202.00079,67.11535481698475,0.067913270225
215,2019-04-20 06:00:00+00:00,prochloro,KM1906,37.06927,201.99797,64.29062849257886,0.066175712125
216,2019-04-20 07:00:00+00:00,prochloro,KM1906,37.0436,202.00036,70.21131274130838,0.06422937875
217,2019-04-20 08:00:00+00:00,prochloro,KM1906,37.000240000000005,201.99958,73.0196227980557,0.0638963697749999
218,2019-04-20 09:00:00+00:00,prochloro,KM1906,37.00008,201.99954,73.22709100157985,0.06524132445
219,2019-04-20 10:00:00+00:00,prochloro,KM1906,37.00004444444445,201.9997277777778,69.3686174332514,0.0652610957222222
220,2019-04-20 11:00:00+00:00,prochloro,KM1906,37.000035,201.99984,74.33382859134426,0.064144095225
221,2019-04-20 12:00:00+00:00,prochloro,KM1906,37.00002941176471,201.99974705882352,63.54571939842317,0.0648911968235294
222,2019-04-20 13:00:00+00:00,prochloro,KM1906,36.99986666666666,201.9997733333333,47.37662740077954,0.0675776325999999
223,2019-04-20 14:00:00+00:00,prochloro,KM1906,37.00295263157895,201.99680526315788,46.5608001005394,0.064560978368421
224,2019-04-20 15:00:00+00:00,prochloro,KM1906,37.00325,201.99736666666664,45.88270684243569,0.0659131671111111
225,2019-04-20 17:00:00+00:00,prochloro,KM1906,37.0028,201.9993461538461,46.51165966815931,0.0564277168846153
226,2019-04-20 18:00:00+00:00,prochloro,KM1906,37.00276315789474,201.99965263157893,43.8820655149714,0.057427790868421
227,2019-04-20 19:00:00+00:00,prochloro,KM1906,37.00291578947368,201.99935789473685,40.237419241332354,0.0652860130789473
228,2019-04-20 20:00:00+00:00,prochloro,KM1906,36.936215789473685,201.9996210526316,39.713044213891685,0.0642912216578947
229,2019-04-20 21:00:00+00:00,prochloro,KM1906,36.75001,201.999975,22.75990660097833,0.06579161575
230,2019-04-20 22:00:00+00:00,prochloro,KM1906,36.5719,202.0004833333333,26.215771494392893,0.0673246450555555
231,2019-04-20 23:00:00+00:00,prochloro,KM1906,36.4316,202.000775,33.69456667505636,0.0664922295
232,2019-04-21 00:00:00+00:00,prochloro,KM1906,36.24496153846154,202.0003538461538,74.37177701821696,0.0623734923461538
233,2019-04-21 01:00:00+00:00,prochloro,KM1906,36.09269285714286,202.00025,40.973733771959886,0.0606119473214285
234,2019-04-21 02:00:00+00:00,prochloro,KM1906,35.91167894736842,202.0012210526316,79.33648579892713,0.0635074384210526
235,2019-04-21 03:00:00+00:00,prochloro,KM1906,35.73084,202.00015,90.15166571507046,0.0681396945749999
236,2019-04-21 04:00:00+00:00,prochloro,KM1906,35.57691,202.000675,90.50008586115146,0.068318597725
237,2019-04-21 05:00:00+00:00,prochloro,KM1906,35.406580000000005,202.00012,94.75881867090692,0.06401393545
238,2019-04-21 06:00:00+00:00,prochloro,KM1906,35.24966842105263,202.00187368421047,110.21698713542978,0.0645608538157894
239,2019-04-21 07:00:00+00:00,prochloro,KM1906,35.06534,202.000205,94.49327802308925,0.067253015775
